date,type,concert_date,survey_result
41922.60278,vip,41944.75,
41922.63403,vip,41944.75,
41922.64097,standard,41944.75,
41922.64236,standard,41944.75,
41922.66111,standard,41944.75,
41922.68889,standard,41944.75,
41922.68889,vip,41944.75,
41922.71181,standard,41944.75,
41922.71875,standard,41944.75,
41922.72222,standard,41944.75,
41922.72778,standard,41944.75,
41922.74097,standard,41944.75,
41922.74236,standard,41944.75,
41922.74306,standard,41944.75,
41922.75833,vip,41944.75,
41922.81111,vip,41944.75,
41922.88403,vip,41944.75,
41922.89306,standard,41944.75,
41922.91528,standard,41944.75,
41922.93472,standard,41944.75,
41922.94792,standard,41944.75,
41922.97222,standard,41944.75,
41922.98125,standard,41944.75,
41923.13125,vip,41944.75,
41923.14653,standard,41944.75,
41923.19583,vip,41944.75,
41923.22917,standard,41944.75,
41923.23264,standard,41944.75,
41923.27431,vip,41944.75,
41923.32986,standard,41944.75,
41923.40694,standard,41944.75,
41923.41736,standard,41944.75,
41923.44444,standard,41944.75,
41923.45208,standard,41944.75,
41923.475,standard,41944.75,
41923.48611,standard,41944.75,
41923.54583,vip,41944.75,
41923.57569,vip,41944.75,
41923.65486,standard,41944.75,
41923.67708,standard,41944.75,
41923.72292,standard,41944.75,
41923.76111,standard,41944.75,
41923.81806,standard,41944.75,
41923.88958,standard,41944.75,
41923.89792,standard,41944.75,
41923.91667,vip,41944.75,
41923.92917,standard,41944.75,
41923.97361,vip,41944.75,
41923.97917,vip,41944.75,
41924.01875,standard,41944.75,
41924.03194,vip,41944.75,
41924.08542,standard,41944.75,
41924.09861,standard,41944.75,
41924.11875,standard,41944.75,
41924.13958,standard,41944.75,
41924.15139,standard,41944.75,
41924.16875,standard,41944.75,
41924.16944,vip,41944.75,
41924.17083,standard,41944.75,
41924.18472,vip,41944.75,
41924.20347,vip,41944.75,
41924.25278,standard,41944.75,
41924.27431,standard,41944.75,
41924.34375,standard,41944.75,
41924.35764,standard,41944.75,
41924.37083,standard,41944.75,
41924.375,standard,41944.75,
41924.42083,standard,41944.75,
41924.49792,vip,41944.75,
41924.54444,standard,41944.75,
41924.58681,standard,41944.75,
41924.60694,standard,41944.75,
41924.60833,standard,41944.75,
41924.60972,vip,41944.75,
41924.65556,vip,41944.75,
41924.67222,standard,41944.75,
41924.76597,standard,41944.75,
41924.77847,standard,41944.75,
41924.77986,vip,41944.75,
41924.78125,standard,41944.75,
41924.80833,standard,41944.75,
41924.82153,standard,41944.75,
41924.82222,standard,41944.75,
41924.82986,vip,41944.75,
41924.84306,vip,41944.75,
41924.85,standard,41944.75,
41924.91597,standard,41944.75,
41924.92361,standard,41944.75,
41924.93542,standard,41944.75,
41925.00139,vip,41944.75,
41925.00139,standard,41944.75,
41925.00556,standard,41944.75,
41925.02778,standard,41944.75,
41925.05694,standard,41944.75,
41925.06667,vip,41944.75,
41925.07153,standard,41944.75,
41925.07222,vip,41944.75,
41925.09444,standard,41944.75,
41925.12778,standard,41944.75,
41925.14167,vip,41944.75,
41925.14167,standard,41944.75,
41925.16806,standard,41944.75,
41925.19514,vip,41944.75,
41925.20208,vip,41944.75,
41925.20625,vip,41944.75,
41925.21319,standard,41944.75,
41925.22361,standard,41944.75,
41925.22986,vip,41944.75,
41925.26319,vip,41944.75,
41925.26806,standard,41944.75,
41925.33264,standard,41944.75,
41925.37292,vip,41944.75,
41925.40347,standard,41944.75,
41925.40764,standard,41944.75,
41925.42431,standard,41944.75,
41925.42778,standard,41944.75,
41925.46319,vip,41944.75,
41925.48542,standard,41944.75,
41925.53611,vip,41944.75,
41925.55833,vip,41944.75,
41925.61528,vip,41944.75,
41925.62569,standard,41944.75,
41925.63889,vip,41944.75,
41925.69722,standard,41944.75,
41925.74306,standard,41944.75,
41925.75625,standard,41944.75,
41925.76389,standard,41944.75,
41925.79306,vip,41944.75,
41925.81667,standard,41944.75,
41925.84167,vip,41944.75,
41925.84722,vip,41944.75,
41925.8625,standard,41944.75,
41925.87431,vip,41944.75,
41925.87986,standard,41944.75,
41925.93333,standard,41944.75,
41925.98542,standard,41944.75,
41925.99931,standard,41944.75,
41926.00972,vip,41944.75,
41926.03403,standard,41944.75,
41926.04583,vip,41944.75,
41926.07014,standard,41944.75,
41926.12569,vip,41944.75,
41926.14514,standard,41944.75,
41926.15903,vip,41944.75,
41926.19931,vip,41944.75,
41926.20625,standard,41944.75,
41926.22986,standard,41944.75,
41926.28264,standard,41944.75,
41926.28264,standard,41944.75,
41926.29028,vip,41944.75,
41926.32778,standard,41944.75,
41926.38194,standard,41944.75,
41926.41875,standard,41944.75,
41926.43819,vip,41944.75,
41926.44653,vip,41944.75,
41926.46319,vip,41944.75,
41926.48333,vip,41944.75,
41926.48681,standard,41944.75,
41926.60903,vip,41944.75,
41926.62292,standard,41944.75,
41926.62569,standard,41944.75,
41926.67986,standard,41944.75,
41926.6875,standard,41944.75,
41926.69514,vip,41944.75,
41926.69931,standard,41944.75,
41926.70208,standard,41944.75,
41926.70556,vip,41944.75,
41926.76458,standard,41944.75,
41926.77361,vip,41944.75,
41926.77778,vip,41944.75,
41926.77986,standard,41944.75,
41926.82014,standard,41944.75,
41926.82431,standard,41944.75,
41926.86458,standard,41944.75,
41926.89444,standard,41944.75,
41926.90764,vip,41944.75,
41926.90833,standard,41944.75,
41926.91597,vip,41944.75,
41926.92083,vip,41944.75,
41926.99861,standard,41944.75,
41927.00903,standard,41944.75,
41927.01597,standard,41944.75,
41927.02292,standard,41944.75,
41927.04097,standard,41944.75,
41927.10069,standard,41944.75,
41927.10347,vip,41944.75,
41927.15972,standard,41944.75,
41927.16111,standard,41944.75,
41927.16875,vip,41944.75,
41927.18264,standard,41944.75,
41927.19375,standard,41944.75,
41927.20694,vip,41944.75,
41927.20833,standard,41944.75,
41927.20972,standard,41944.75,
41927.23611,standard,41944.75,
41927.25,vip,41944.75,
41927.25208,vip,41944.75,
41927.25278,standard,41944.75,
41927.25625,standard,41944.75,
41927.25625,standard,41944.75,
41927.28403,standard,41944.75,
41927.37708,standard,41944.75,
41927.40278,vip,41944.75,
41927.42708,standard,41944.75,
41927.42986,standard,41944.75,
41927.44236,standard,41944.75,
41927.44583,vip,41944.75,
41927.45833,standard,41944.75,
41927.48056,standard,41944.75,
41927.48958,vip,41944.75,
41927.49792,vip,41944.75,
41927.50069,standard,41944.75,
41927.54097,standard,41944.75,
41927.54653,standard,41944.75,
41927.54861,vip,41944.75,
41927.55139,vip,41944.75,
41927.55139,standard,41944.75,
41927.57986,standard,41944.75,
41927.58194,standard,41944.75,
41927.58889,standard,41944.75,
41927.60069,standard,41944.75,
41927.60208,standard,41944.75,
41927.60278,standard,41944.75,
41927.61042,standard,41944.75,
41927.63472,standard,41944.75,
41927.64444,standard,41944.75,
41927.64792,vip,41944.75,
41927.65972,vip,41944.75,
41927.66667,vip,41944.75,
41927.68472,standard,41944.75,
41927.6875,standard,41944.75,
41927.69097,standard,41944.75,
41927.71875,standard,41944.75,
41927.75694,standard,41944.75,
41927.78125,standard,41944.75,
41927.82083,standard,41944.75,
41927.82569,standard,41944.75,
41927.83125,standard,41944.75,
41927.85208,standard,41944.75,
41927.88264,vip,41944.75,
41927.89097,standard,41944.75,
41927.92708,standard,41944.75,
41927.94931,standard,41944.75,
41927.97292,standard,41944.75,
41927.98542,standard,41944.75,
41928.00972,vip,41944.75,
41928.05625,standard,41944.75,
41928.05972,standard,41944.75,
41928.07292,standard,41944.75,
41928.09792,vip,41944.75,
41928.11458,standard,41944.75,
41928.15694,standard,41944.75,
41928.16111,standard,41944.75,
41928.20417,standard,41944.75,
41928.21181,standard,41944.75,
41928.22847,standard,41944.75,
41928.28889,standard,41944.75,
41928.32014,vip,41944.75,
41928.35625,standard,41944.75,
41928.44236,standard,41944.75,
41928.46042,vip,41944.75,
41928.46944,standard,41944.75,
41928.50486,standard,41944.75,
41928.53819,standard,41944.75,
41928.54028,vip,41944.75,
41928.56042,standard,41944.75,
41928.6125,vip,41944.75,
41928.68681,standard,41944.75,
41928.69236,standard,41944.75,
41928.70417,standard,41944.75,
41928.71944,standard,41944.75,
41928.73194,standard,41944.75,
41928.7375,standard,41944.75,
41928.74861,standard,41944.75,
41928.75208,standard,41944.75,
41928.75903,vip,41944.75,
41928.76944,vip,41944.75,
41928.77986,standard,41944.75,
41928.78125,vip,41944.75,
41928.78194,vip,41944.75,
41928.78194,vip,41944.75,
41928.79097,vip,41944.75,
41928.80069,standard,41944.75,
41928.81319,standard,41944.75,
41928.81875,vip,41944.75,
41928.82708,standard,41944.75,
41928.86597,vip,41944.75,
41928.87153,standard,41944.75,
41928.88056,standard,41944.75,
41928.88125,standard,41944.75,
41928.89167,vip,41944.75,
41928.90903,standard,41944.75,
41928.91111,standard,41944.75,
41928.91597,standard,41944.75,
41928.93125,standard,41944.75,
41928.97222,vip,41944.75,
41928.98611,vip,41944.75,
41929.00347,vip,41944.75,
41929.01944,vip,41944.75,
41929.02153,standard,41944.75,
41929.04861,standard,41944.75,
41929.07708,vip,41944.75,
41929.0875,standard,41944.75,
41929.08958,standard,41944.75,
41929.11111,standard,41944.75,
41929.15069,vip,41944.75,
41929.19444,standard,41944.75,
41929.2125,standard,41944.75,
41929.21667,vip,41944.75,
41929.22222,standard,41944.75,
41929.22569,standard,41944.75,
41929.22639,vip,41944.75,
41929.26806,standard,41944.75,
41929.28125,vip,41944.75,
41929.28264,standard,41944.75,
41929.28958,standard,41944.75,
41929.29722,standard,41944.75,
41929.30208,standard,41944.75,
41929.34028,standard,41944.75,
41929.38056,standard,41944.75,
41929.39583,vip,41944.75,
41929.41528,vip,41944.75,
41929.42639,standard,41944.75,
41929.43611,standard,41944.75,
41929.50625,standard,41944.75,
41929.50833,standard,41944.75,
41929.55625,vip,41944.75,
41929.64444,standard,41944.75,
41929.67847,vip,41944.75,
41929.69375,standard,41944.75,
41929.75417,standard,41944.75,
41929.77292,vip,41944.75,
41929.77917,standard,41944.75,
41929.825,vip,41944.75,
41929.90903,vip,41944.75,
41929.925,standard,41944.75,
41929.94167,standard,41944.75,
41929.96528,vip,41944.75,
41930.04931,standard,41944.75,
41930.0625,vip,41944.75,
41930.07986,vip,41944.75,
41930.10208,vip,41944.75,
41930.11667,standard,41944.75,
41930.13194,standard,41944.75,
41930.16667,standard,41944.75,
41930.21042,standard,41944.75,
41930.27153,standard,41944.75,
41930.27639,standard,41944.75,
41930.28611,standard,41944.75,
41930.30139,standard,41944.75,
41930.30417,vip,41944.75,
41930.30556,standard,41944.75,
41930.30694,vip,41944.75,
41930.31597,standard,41944.75,
41930.33056,vip,41944.75,
41930.34236,standard,41944.75,
41930.35972,vip,41944.75,
41930.40347,vip,41944.75,
41930.42153,standard,41944.75,
41930.44097,standard,41944.75,
41930.47431,standard,41944.75,
41930.48125,vip,41944.75,
41930.4875,standard,41944.75,
41930.52847,standard,41944.75,
41930.53611,standard,41944.75,
41930.61389,vip,41944.75,
41930.61806,standard,41944.75,
41930.63264,standard,41944.75,
41930.63542,vip,41944.75,
41930.68889,vip,41944.75,
41930.72569,standard,41944.75,
41930.75694,standard,41944.75,
41930.77986,standard,41944.75,
41930.78264,standard,41944.75,
41930.79653,standard,41944.75,
41930.82222,standard,41944.75,
41930.825,vip,41944.75,
41930.86528,standard,41944.75,
41930.87917,standard,41944.75,
41930.91944,vip,41944.75,
41930.93264,standard,41944.75,
41930.95625,standard,41944.75,
41930.95833,standard,41944.75,
41930.9625,standard,41944.75,
41930.9625,vip,41944.75,
41930.96528,vip,41944.75,
41930.96597,standard,41944.75,
41930.98819,standard,41944.75,
41930.99861,standard,41944.75,
41931.00139,vip,41944.75,
41931.00208,standard,41944.75,
41931.02569,standard,41944.75,
41931.03333,standard,41944.75,
41931.03889,vip,41944.75,
41931.06458,standard,41944.75,
41931.07222,vip,41944.75,
41931.09097,standard,41944.75,
41931.09722,vip,41944.75,
41931.10764,standard,41944.75,
41931.10972,standard,41944.75,
41931.13958,standard,41944.75,
41931.14861,vip,41944.75,
41931.16806,vip,41944.75,
41931.16875,standard,41944.75,
41931.22222,vip,41944.75,
41931.22292,vip,41944.75,
41931.24306,standard,41944.75,
41931.24653,standard,41944.75,
41931.26319,vip,41944.75,
41931.28194,standard,41944.75,
41931.29375,standard,41944.75,
41931.29792,standard,41944.75,
41931.31528,standard,41944.75,
41931.31667,standard,41944.75,
41931.34375,standard,41944.75,
41931.35417,standard,41944.75,
41931.37639,standard,41944.75,
41931.39792,standard,41944.75,
41931.40069,standard,41944.75,
41931.43611,standard,41944.75,
41931.48264,standard,41944.75,
41931.50486,standard,41944.75,
41509.75,standard,41579.75,
41509.75,standard,41579.75,
41509.75,standard,41579.75,
41509.75,standard,41579.75,
41509.75,standard,41579.75,
41509.75,standard,41579.75,
41509.75,standard,41579.75,
41509.75,vip,41579.75,
41509.75,vip,41579.75,
41509.75,vip,41579.75,
41512.76458,standard,41579.75,
41513.50833,standard,41579.75,
41513.86875,standard,41579.75,
41515.63125,standard,41579.75,
41516.53958,vip,41579.75,
41518.74028,standard,41579.75,
41518.77708,standard,41579.75,
41518.99028,standard,41579.75,
41519.20625,vip,41579.75,
41519.26667,standard,41579.75,
41519.38472,standard,41579.75,
41519.97569,standard,41579.75,
41519.98958,standard,41579.75,
41521.125,standard,41579.75,
41521.28681,vip,41579.75,
41521.31458,standard,41579.75,
41521.69514,standard,41579.75,
41523.30486,standard,41579.75,
41523.30625,standard,41579.75,
41523.67153,standard,41579.75,
41523.78056,vip,41579.75,
41524.07222,standard,41579.75,
41524.66736,standard,41579.75,
41524.94097,standard,41579.75,
41524.95,standard,41579.75,
41525.275,standard,41579.75,
41525.62431,standard,41579.75,
41526.26597,vip,41579.75,
41526.64097,standard,41579.75,
41527.03819,standard,41579.75,
41527.11042,standard,41579.75,
41527.33264,standard,41579.75,
41527.38264,standard,41579.75,
41528.20833,standard,41579.75,
41528.35278,vip,41579.75,
41529.52569,standard,41579.75,
41530.35903,standard,41579.75,
41530.84375,standard,41579.75,
41530.975,vip,41579.75,
41531.24444,standard,41579.75,
41531.29653,vip,41579.75,
41531.30486,vip,41579.75,
41531.38333,standard,41579.75,
41531.42083,vip,41579.75,
41531.52222,vip,41579.75,
41531.80278,vip,41579.75,
41531.86111,standard,41579.75,
41532.02361,standard,41579.75,
41532.46181,vip,41579.75,
41532.51944,standard,41579.75,
41532.69792,standard,41579.75,
41532.7625,standard,41579.75,
41532.99653,standard,41579.75,
41533.21528,standard,41579.75,
41533.27014,standard,41579.75,
41533.30972,vip,41579.75,
41533.37639,standard,41579.75,
41533.66667,standard,41579.75,
41533.69861,standard,41579.75,
41533.86319,standard,41579.75,
41534.02222,vip,41579.75,
41534.03472,standard,41579.75,
41534.18889,standard,41579.75,
41534.60278,standard,41579.75,
41534.65556,standard,41579.75,
41534.65694,vip,41579.75,
41534.84722,standard,41579.75,
41535.31875,standard,41579.75,
41535.73542,standard,41579.75,
41535.80764,standard,41579.75,
41535.92431,vip,41579.75,
41536.37708,standard,41579.75,
41536.70486,standard,41579.75,
41536.88472,standard,41579.75,
41536.99097,vip,41579.75,
41537.34236,standard,41579.75,
41537.51597,standard,41579.75,
41537.83264,standard,41579.75,
41537.96458,standard,41579.75,
41538.15972,standard,41579.75,
41538.2,standard,41579.75,
41538.31042,standard,41579.75,
41538.37153,standard,41579.75,
41538.40069,vip,41579.75,
41538.67917,vip,41579.75,
41538.88958,standard,41579.75,
41539.04722,standard,41579.75,
41539.16667,standard,41579.75,
41539.21944,standard,41579.75,
41539.26667,vip,41579.75,
41539.30486,standard,41579.75,
41539.40556,standard,41579.75,
41539.65278,vip,41579.75,
41539.70347,standard,41579.75,
41539.9,standard,41579.75,
41540.12708,vip,41579.75,
41540.31597,standard,41579.75,
41540.35417,standard,41579.75,
41540.35486,vip,41579.75,
41540.36389,standard,41579.75,
41540.57847,vip,41579.75,
41540.63125,standard,41579.75,
41541.07014,vip,41579.75,
41541.08542,standard,41579.75,
41541.18889,standard,41579.75,
41541.32639,vip,41579.75,
41541.33125,standard,41579.75,
41541.36597,vip,41579.75,
41541.48194,vip,41579.75,
41542.02014,standard,41579.75,
41542.05694,vip,41579.75,
41542.0875,standard,41579.75,
41542.17778,vip,41579.75,
41542.24236,vip,41579.75,
41542.26389,standard,41579.75,
41542.34583,standard,41579.75,
41542.52153,standard,41579.75,
41542.62222,vip,41579.75,
41542.78611,vip,41579.75,
41542.85417,standard,41579.75,
41542.94583,vip,41579.75,
41543.12014,standard,41579.75,
41543.16944,standard,41579.75,
41543.20764,standard,41579.75,
41543.31528,standard,41579.75,
41543.33194,standard,41579.75,
41543.83333,standard,41579.75,
41543.87292,vip,41579.75,
41543.93125,standard,41579.75,
41544.11667,standard,41579.75,
41544.30625,standard,41579.75,
41544.35694,standard,41579.75,
41544.35833,standard,41579.75,
41544.52361,vip,41579.75,
41544.61944,standard,41579.75,
41544.96181,standard,41579.75,
41545.05139,standard,41579.75,
41545.08056,standard,41579.75,
41545.1125,standard,41579.75,
41545.21458,standard,41579.75,
41545.48472,standard,41579.75,
41545.55903,standard,41579.75,
41545.61736,standard,41579.75,
41545.75833,standard,41579.75,
41545.76806,standard,41579.75,
41545.91736,standard,41579.75,
41545.97917,standard,41579.75,
41546.12222,vip,41579.75,
41546.16875,standard,41579.75,
41546.24306,standard,41579.75,
41546.29583,standard,41579.75,
41546.42083,standard,41579.75,
41546.43333,standard,41579.75,
41546.62292,standard,41579.75,
41546.68333,vip,41579.75,
41546.75694,standard,41579.75,
41546.85347,vip,41579.75,
41546.93194,standard,41579.75,
41547.37292,standard,41579.75,
41547.46806,standard,41579.75,
41547.54097,vip,41579.75,
41547.62083,standard,41579.75,
41547.69097,standard,41579.75,
41547.71181,vip,41579.75,
41547.72361,vip,41579.75,
41547.90347,vip,41579.75,
41547.96806,standard,41579.75,
41548.15972,standard,41579.75,
